,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
167,CA-2012-102848,07-11-2012,09-11-2012,Karen Bern,USA,Los Angeles,California,Chairs,Safco Contoured Stacking Chairs,190.72,1.0,11.92
168,US-2014-129441,08-09-2014,12-09-2014,Jasper Cacioppo,USA,Los Angeles,California,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3.0,2.4
169,CA-2013-126613,11-07-2013,17-07-2013,Allen Armold,USA,Mesa,Arizona,Storage,Sterilite Officeware Hinged File Box,16.77,2.0,1.47
170,CA-2013-136924,15-07-2013,18-07-2013,Erin Smith,USA,Tucson,Arizona,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.86,8.0,38.09
171,CA-2013-136406,16-04-2013,18-04-2013,Bill Donatelli,USA,San Francisco,California,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.57,2.0,0.0
172,CA-2014-100650,30-06-2014,04-07-2014,Dean Katz,USA,Anaheim,California,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2.0,310.99
173,CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,USA,Los Angeles,California,Labels,Avery 473,20.7,2.0,9.94
174,CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,USA,Los Angeles,California,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4.0,-217.05
175,CA-2013-113243,11-06-2013,16-06-2013,Olvera Toch,USA,Los Angeles,California,Paper,Xerox 226,32.4,5.0,15.55
176,CA-2014-118731,21-11-2014,23-11-2014,Liz Pelletier,USA,San Francisco,California,Furnishings,Coloredge Poster Frame,42.6,3.0,16.61
177,CA-2014-118731,21-11-2014,23-11-2014,Liz Pelletier,USA,San Francisco,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7.0,27.32
178,CA-2012-130736,07-12-2012,09-12-2012,Jeremy Farry,USA,Seattle,Washington,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2.0,0.0
179,CA-2012-130736,07-12-2012,09-12-2012,Jeremy Farry,USA,Seattle,Washington,Labels,Avery 509,2.61,1.0,1.2
180,CA-2014-137099,08-12-2014,11-12-2014,Frank Preis,USA,Los Angeles,California,Phones,Cisco SPA301,374.38,3.0,46.8
181,CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,USA,Seattle,Washington,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8.0,45.0
182,CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,USA,Seattle,Washington,Binders,"GBC White Gloss Covers, Plain Front",81.09,7.0,27.37
183,CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,USA,Seattle,Washington,Paper,Xerox 222,19.44,3.0,9.33
184,CA-2014-156951,02-10-2014,09-10-2014,Ellis Ballard,USA,Seattle,Washington,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3.0,0.0
185,CA-2013-127250,04-11-2013,08-11-2013,Sarah Foster,USA,Marysville,Washington,Art,Newell 332,8.82,3.0,2.38
186,CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,USA,Long Beach,California,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14.0,78.75
187,CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,USA,Long Beach,California,Paper,Rediform S.O.S. Phone Message Books,19.92,4.0,9.76
188,CA-2012-149713,18-09-2012,22-09-2012,Trudy Glocke,USA,Long Beach,California,Supplies,Acme Value Line Scissors,7.3,2.0,2.19
189,CA-2012-132906,10-09-2012,14-09-2012,Charles Crestani,USA,Los Angeles,California,Supplies,Martin-Yale Premier Letter Opener,51.52,4.0,1.55
190,CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,USA,Denver,Colorado,Phones,GE 30524EE4,470.38,3.0,52.92
191,CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,USA,Denver,Colorado,Phones,AT&T SB67148 SynJ,105.58,2.0,9.24
192,CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,USA,Denver,Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.15,3.0,3.5
193,CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,USA,Denver,Colorado,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.78,7.0,-4.75
194,CA-2014-145233,02-12-2014,06-12-2014,Dianna Vittorini,USA,Denver,Colorado,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.37,4.0,30.48
195,US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,USA,Salem,Oregon,Phones,i.Sound Portable Power - 8000 mAh,84.78,2.0,-20.14
196,US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,USA,Salem,Oregon,Paper,Xerox 225,20.74,4.0,7.26
197,US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,USA,Salem,Oregon,Binders,Clear Mylar Reinforcing Strips,16.82,3.0,-12.9
198,US-2013-156986,21-03-2013,25-03-2013,Zuschuss Carroll,USA,Salem,Oregon,Paper,Xerox 1894,10.37,2.0,3.63
199,CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,USA,San Diego,California,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2.0,22.07
200,CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,USA,San Diego,California,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3.0,434.99
201,CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,USA,San Diego,California,Phones,AT&T 1070 Corded Phone,445.96,5.0,55.75
202,CA-2011-131450,08-08-2011,15-08-2011,Lena Radford,USA,San Diego,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8.0,91.77
203,CA-2014-153787,20-05-2014,24-05-2014,Annie Thurman,USA,Seattle,Washington,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2.0,28.18
204,CA-2014-133431,18-12-2014,22-12-2014,Logan Currie,USA,San Francisco,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5.0,5.14
205,CA-2014-133431,18-12-2014,22-12-2014,Logan Currie,USA,San Francisco,California,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3.0,6.09
206,US-2013-135720,12-12-2013,14-12-2013,Fred McMath,USA,Aurora,Colorado,Storage,Tennsco Regal Shelving Units,243.38,3.0,-51.72
207,US-2013-135720,12-12-2013,14-12-2013,Fred McMath,USA,Aurora,Colorado,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5.0,29.95
208,US-2013-135720,12-12-2013,14-12-2013,Fred McMath,USA,Aurora,Colorado,Phones,Jabra SPEAK 410,300.77,4.0,30.08
209,US-2013-123470,16-08-2013,22-08-2013,Max Engle,USA,Aurora,Colorado,Binders,Premium Transparent Presentation Covers by GBC,18.88,3.0,-13.85
210,US-2013-123470,16-08-2013,22-08-2013,Max Engle,USA,Aurora,Colorado,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.33,3.0,12.23
211,CA-2013-115917,21-05-2013,26-05-2013,Rick Bensley,USA,Vallejo,California,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5.0,272.79
212,CA-2013-115917,21-05-2013,26-05-2013,Rick Bensley,USA,Vallejo,California,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4.0,5.01
213,CA-2014-167913,31-07-2014,04-08-2014,John Lee,USA,Mission Viejo,California,Storage,Economy Rollaway Files,330.4,2.0,85.9
214,CA-2014-167913,31-07-2014,04-08-2014,John Lee,USA,Mission Viejo,California,Labels,Avery 480,26.25,7.0,12.6
215,CA-2013-103947,02-04-2013,09-04-2013,Barry Blumstein,USA,Sierra Vista,Arizona,Fasteners,Staples,31.56,5.0,9.86
216,CA-2013-103947,02-04-2013,09-04-2013,Barry Blumstein,USA,Sierra Vista,Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.14,2.0,3.01
217,CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,USA,Vancouver,Washington,Furnishings,3M Hangers With Command Adhesive,14.8,4.0,6.07
218,CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,USA,Vancouver,Washington,Phones,AT&T TR1909W,302.38,3.0,22.68
219,CA-2013-160745,12-12-2013,17-12-2013,Anthony Rawles,USA,Vancouver,Washington,Accessories,First Data FD10 PIN Pad,316.0,4.0,31.6
220,CA-2012-131534,28-03-2012,02-04-2012,Alan Barnes,USA,Los Angeles,California,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1.0,24.94
221,CA-2012-131534,28-03-2012,02-04-2012,Alan Barnes,USA,Los Angeles,California,Paper,Xerox 1977,33.4,5.0,16.03
222,CA-2013-163755,05-11-2013,09-11-2013,Alejandro Savely,USA,Seattle,Washington,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3.0,35.68
223,CA-2012-142027,09-04-2012,14-04-2012,Jay Kimmel,USA,Long Beach,California,Tables,Laminate Occasional Tables,369.91,3.0,-13.87
224,CA-2011-153150,01-07-2011,06-07-2011,Dorris liebe,USA,Seattle,Washington,Binders,Cardinal Holdit Business Card Pockets,19.92,5.0,6.97
225,CA-2011-104472,02-06-2011,07-06-2011,Christine Kargatis,USA,Orem,Utah,Binders,GBC Standard Therm-A-Bind Covers,59.81,3.0,19.44
226,CA-2011-104472,02-06-2011,07-06-2011,Christine Kargatis,USA,Orem,Utah,Furnishings,Aluminum Document Frame,73.32,6.0,22.0
227,CA-2013-112942,13-02-2013,18-02-2013,Ross DeVincentis,USA,Los Angeles,California,Paper,Tops Green Bar Computer Printout Paper,146.82,3.0,73.41
228,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3.0,9.72
229,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Accessories,Logitech Illuminated - Keyboard,179.97,3.0,86.39
230,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.7,6.0,33.65
231,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4.0,9.43
232,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1.0,18.7
233,CA-2014-131954,22-01-2014,26-01-2014,Darrin Sayre,USA,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,18.72,5.0,6.55
234,CA-2011-132500,08-09-2011,12-09-2011,Gary Zandusky,USA,San Francisco,California,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2.0,8.5
235,CA-2011-124429,27-05-2011,27-05-2011,Maya Herman,USA,San Diego,California,Tables,KI Conference Tables,567.12,10.0,-28.36
236,CA-2011-124429,27-05-2011,27-05-2011,Maya Herman,USA,San Diego,California,Storage,Fellowes Officeware Wire Shelving,359.32,4.0,7.19
237,CA-2013-110499,08-04-2013,10-04-2013,Yoseph Carroll,USA,San Francisco,California,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.98,3.0,374.99
238,CA-2012-135272,07-12-2012,12-12-2012,Melanie Seite,USA,Los Angeles,California,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4.0,28.77
239,CA-2012-112319,31-08-2012,05-09-2012,Andrew Roberts,USA,Los Angeles,California,Paper,Xerox 226,58.32,9.0,27.99
240,CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,USA,San Francisco,California,Chairs,Hon GuestStacker Chair,544.01,3.0,40.8
241,CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,USA,San Francisco,California,Paper,Xerox 191,59.94,3.0,28.17
242,CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,USA,San Francisco,California,Paper,Xerox 1974,23.92,4.0,11.72
243,CA-2012-144267,21-08-2012,23-08-2012,Nick Zandusky,USA,San Francisco,California,Paper,Xerox 1927,4.28,1.0,1.93
244,CA-2014-129567,18-03-2014,22-03-2014,Clay Ludtke,USA,Lancaster,California,Binders,Heavy-Duty E-Z-D Binders,17.46,2.0,5.89
245,CA-2012-154620,12-12-2012,16-12-2012,Liz Thompson,USA,Lancaster,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.93,2.0,34.89
246,CA-2011-156433,20-09-2011,26-09-2011,Erica Smith,USA,San Francisco,California,Labels,Avery 499,9.96,2.0,4.58
247,CA-2011-156433,20-09-2011,26-09-2011,Erica Smith,USA,San Francisco,California,Paper,"Wirebound Message Book, 4 per Page",21.72,4.0,10.64
248,CA-2012-101910,27-11-2012,03-12-2012,Carlos Daly,USA,Lake Elsinore,California,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5.0,17.75
249,CA-2014-105809,21-02-2014,24-02-2014,Helen Wasserman,USA,San Diego,California,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1.0,7.34
250,CA-2014-105809,21-02-2014,24-02-2014,Helen Wasserman,USA,San Diego,California,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2.0,18.9
251,CA-2014-135783,23-04-2014,25-04-2014,Gary McGarr,USA,San Francisco,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2.0,6.22
252,CA-2011-134313,01-11-2011,07-11-2011,Russell Applegate,USA,Denver,Colorado,Art,Model L Table or Wall-Mount Pencil Sharpener,43.18,3.0,4.32
253,CA-2011-134313,01-11-2011,07-11-2011,Russell Applegate,USA,Denver,Colorado,Phones,ClearOne CHATAttach 160 - speaker phone,1983.97,4.0,248.0
254,CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,USA,Edmonds,Washington,Art,Newell 32,11.52,4.0,3.23
255,CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,USA,Edmonds,Washington,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5.0,311.65
256,CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,USA,Edmonds,Washington,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4.0,62.04
257,CA-2011-151995,13-10-2011,15-10-2011,Zuschuss Carroll,USA,Edmonds,Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2.0,2.58
258,CA-2014-143686,15-05-2014,15-05-2014,Pauline Johnson,USA,Santa Ana,California,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2.0,6.22
259,CA-2014-143686,15-05-2014,15-05-2014,Pauline Johnson,USA,Santa Ana,California,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7.0,601.97
260,US-2011-102071,09-05-2011,15-05-2011,Patrick Gardner,USA,San Francisco,California,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4.0,4.07
261,US-2011-102071,09-05-2011,15-05-2011,Patrick Gardner,USA,San Francisco,California,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3.0,40.31
262,CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,USA,Los Angeles,California,Binders,Fellowes Binding Cases,37.44,4.0,11.7
263,CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,USA,Los Angeles,California,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,4.0,8.77
264,CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,USA,Los Angeles,California,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2.0,3.29
265,CA-2013-161669,08-11-2013,10-11-2013,Eudokia Martin,USA,Los Angeles,California,Labels,Avery 486,14.62,2.0,6.87
266,CA-2013-152534,21-06-2013,26-06-2013,Dave Poirier,USA,Salinas,California,Art,DIXON Oriole Pencils,5.16,2.0,1.34
267,CA-2013-152534,21-06-2013,26-06-2013,Dave Poirier,USA,Salinas,California,Paper,Xerox 202,38.88,6.0,18.66
268,CA-2011-133851,09-06-2011,16-06-2011,Chuck Magee,USA,San Francisco,California,Supplies,Staples,7.36,2.0,0.15
269,CA-2011-133851,09-06-2011,16-06-2011,Chuck Magee,USA,San Francisco,California,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2.0,10.63
270,US-2014-123463,24-12-2014,24-12-2014,Gary Zandusky,USA,San Francisco,California,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4.0,5.93
271,CA-2012-143602,25-04-2012,28-04-2012,Jill Stevenson,USA,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,13.94,3.0,4.53
272,CA-2014-115364,27-06-2014,03-07-2014,Olvera Toch,USA,San Diego,California,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12.0,1.68
273,CA-2011-104976,09-12-2011,16-12-2011,Cyma Kinney,USA,San Francisco,California,Paper,Xerox 1987,34.68,6.0,16.99
274,CA-2013-105494,11-11-2013,13-11-2013,Pamela Coakley,USA,San Francisco,California,Storage,File Shuttle I and Handi-File,155.82,7.0,42.07
275,CA-2013-105494,11-11-2013,13-11-2013,Pamela Coakley,USA,San Francisco,California,Binders,Binding Machine Supplies,70.01,3.0,24.5
276,CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,USA,Los Angeles,California,Paper,Xerox 1923,20.04,3.0,9.62
277,CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,USA,Los Angeles,California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,2.6
278,CA-2013-130477,09-04-2013,13-04-2013,Logan Currie,USA,Los Angeles,California,Paper,Xerox 1931,12.96,2.0,6.22
279,US-2014-111745,06-11-2014,07-11-2014,Ruben Ausman,USA,Farmington,New Mexico,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1.0,54.4
280,CA-2012-148250,13-12-2012,17-12-2012,Rachel Payne,USA,Riverside,California,Paper,Xerox 213,12.96,2.0,6.22
281,CA-2012-148250,13-12-2012,17-12-2012,Rachel Payne,USA,Riverside,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4.0,34.96
282,CA-2013-105760,20-06-2013,21-06-2013,Karen Carlisle,USA,San Francisco,California,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2.0,8.05
283,CA-2013-142958,14-12-2013,21-12-2013,Rob Williams,USA,Torrance,California,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.1,2.0,2.21
284,CA-2013-142958,14-12-2013,21-12-2013,Rob Williams,USA,Torrance,California,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4.0,41.79
285,CA-2012-120880,29-05-2012,03-06-2012,John Lucas,USA,Seattle,Washington,Paper,Xerox 1894,32.4,5.0,15.55
286,CA-2012-120880,29-05-2012,03-06-2012,John Lucas,USA,Seattle,Washington,Storage,Standard Rollaway File with Lock,540.57,3.0,140.55
287,CA-2012-120880,29-05-2012,03-06-2012,John Lucas,USA,Seattle,Washington,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5.0,62.91
288,US-2012-140200,26-07-2012,28-07-2012,Cynthia Arntzen,USA,Mesa,Arizona,Tables,Bevis Boat-Shaped Conference Table,393.17,3.0,-204.45
289,CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,USA,Phoenix,Arizona,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1.0,2.59
290,CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,USA,Phoenix,Arizona,Binders,Avery Durable Slant Ring Binders,4.75,2.0,-3.17
291,CA-2014-102414,16-05-2014,19-05-2014,Joseph Airdo,USA,Phoenix,Arizona,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3.0,5.64
292,CA-2012-112571,22-09-2012,22-09-2012,Daniel Lacy,USA,Oceanside,California,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2.0,53.2
293,CA-2014-152142,15-11-2014,20-11-2014,Lindsay Williams,USA,San Francisco,California,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2.0,28.14
294,CA-2013-120859,02-09-2013,05-09-2013,Cynthia Voltz,USA,San Francisco,California,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,10.94
295,US-2014-100209,10-07-2014,16-07-2014,Tamara Dahlen,USA,Portland,Oregon,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2.0,-0.79
296,CA-2011-163419,11-11-2011,14-11-2011,Tracy Zic,USA,Louisville,Colorado,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1.0,0.81
297,CA-2011-163419,11-11-2011,14-11-2011,Tracy Zic,USA,Louisville,Colorado,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2.0,56.0
298,CA-2011-163419,11-11-2011,14-11-2011,Tracy Zic,USA,Louisville,Colorado,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5.0,75.49
299,CA-2013-105585,27-08-2013,28-08-2013,Roland Fjeld,USA,San Jose,California,Fasteners,Advantus SlideClip Paper Clips,10.23,3.0,4.91
300,CA-2013-105585,27-08-2013,28-08-2013,Roland Fjeld,USA,San Jose,California,Paper,Xerox 1979,154.9,5.0,69.71
301,CA-2013-155488,14-11-2013,18-11-2013,Frank Merwin,USA,Vancouver,Washington,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2.0,11.45
302,CA-2012-126445,27-08-2012,31-08-2012,Ryan Akin,USA,Murrieta,California,Storage,Fellowes Super Stor/Drawer Files,484.65,3.0,92.08
303,CA-2012-105312,06-11-2012,09-11-2012,Meg Tillman,USA,Scottsdale,Arizona,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3.0,2.48
304,CA-2012-105312,06-11-2012,09-11-2012,Meg Tillman,USA,Scottsdale,Arizona,Binders,UniKeep View Case Binders,4.4,3.0,-3.52
305,CA-2011-158540,24-11-2011,26-11-2011,Vivek Gonzalez,USA,San Diego,California,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4.0,27.31
306,CA-2014-118437,18-06-2014,22-06-2014,Philip Fox,USA,Olympia,Washington,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3.0,46.58
307,CA-2014-118437,18-06-2014,22-06-2014,Philip Fox,USA,Olympia,Washington,Storage,Project Tote Personal File,14.03,1.0,4.07
308,US-2012-126214,21-12-2012,24-12-2012,John Stevenson,USA,Seattle,Washington,Tables,Bevis 36 x 72 Conference Tables,1618.37,13.0,356.04
309,US-2012-126214,21-12-2012,24-12-2012,John Stevenson,USA,Seattle,Washington,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1.0,36.85
310,CA-2012-133025,17-09-2012,19-09-2012,Meg O'Connel,USA,Los Angeles,California,Paper,Xerox 216,32.4,5.0,15.55
311,CA-2014-106964,18-12-2014,21-12-2014,Hallie Redmond,USA,Los Angeles,California,Binders,GBC Plastic Binding Combs,11.81,2.0,4.28
312,CA-2012-127418,13-06-2012,14-06-2012,Jennifer Jackson,USA,Los Angeles,California,Binders,Aluminum Screw Posts,36.62,3.0,13.73
313,CA-2011-139192,27-05-2011,01-06-2011,Lena Creighton,USA,San Francisco,California,Phones,Plantronics HL10 Handset Lifter,1113.5,12.0,125.27
314,CA-2011-139192,27-05-2011,01-06-2011,Lena Creighton,USA,San Francisco,California,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1.0,38.0
315,CA-2014-167150,11-12-2014,18-12-2014,Ben Peterman,USA,San Diego,California,Binders,Avery Hole Reinforcements,19.94,4.0,7.23
316,CA-2014-167150,11-12-2014,18-12-2014,Ben Peterman,USA,San Diego,California,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.57,2.0,22.95
